1;TIM15988411783047999;1_19ecbplus.xml;82;after only a few minutes;after only a few minutes
1;TIM15992419152288715;1_8ecbplus.xml;62;late thursday;late thursday
1;TIM15992419152288715;1_9ecbplus.xml;26;late thursday night;late thursday night
1;TIM16002606944646020;1_13ecbplus.xml;40;may 10;may 10
1;ACT15738091639707092;1_10ecbplus.xml;15;checked into;check into
1;ACT15738091639707092;1_10ecbplus.xml;2;checks into;check into
1;ACT15738091639707092;1_11ecbplus.xml;14;checked into;check into
1;ACT15738091639707092;1_11ecbplus.xml;12;checks into;check into
1;ACT15738091639707092;1_11ecbplus.xml;20;checked into;check into
1;ACT15738091639707092;1_14ecbplus.xml;30;going_back;go_back
1;ACT15738091639707092;1_14ecbplus.xml;20;checked into;check into
1;ACT15738091639707092;1_14ecbplus.xml;32;check - in;check - in
1;ACT15738091639707092;1_14ecbplus.xml;16;checks into;checks into
1;ACT15738091639707092;1_15ecbplus.xml;12;register;register
1;ACT15738091639707092;1_15ecbplus.xml;8;admitted;admitted
1;ACT15738091639707092;1_15ecbplus.xml;3;check into;check into
1;ACT15738091639707092;1_17ecbplus.xml;4;checks into;check into
1;ACT15738091639707092;1_17ecbplus.xml;7;checked into;check into
1;ACT15738091639707092;1_19ecbplus.xml;22;checking into;check into
1;ACT15738091639707092;1_19ecbplus.xml;19;checks into;checks into
1;ACT15738091639707092;1_19ecbplus.xml;24;checked into;check into
1;ACT15738091639707092;1_1ecbplus.xml;49;checked into;check into
1;ACT15738091639707092;1_6ecbplus.xml;4;checks into;checks into
1;ACT15738091639707092;1_6ecbplus.xml;5;checked into;check into
1;ACT15738091639707092;1_8ecbplus.xml;32;checked in;check in
1;ACT15738091639707092;1_9ecbplus.xml;21;checked in;check in
1;ACT15738091639707092;1_9ecbplus.xml;17;checks into;checks into
1;ACT15738091639707092;1_9ecbplus.xml;20;checked into;check into
1;ACT15993233429945712;1_10ecbplus.xml;34;drunk;drunk
1;ACT16071428665837122;1_19ecbplus.xml;39;confirmed;confirmed
1;NON15988313095686842;1_4ecbplus.xml;32;degree;degree
1;ACT15992121893181533;1_9ecbplus.xml;38;deadline;deadline
1;ACT15997717309956957;1_11ecbplus.xml;22;told;told
1;ACT16025299092946394;1_15ecbplus.xml;14;suing;suing
1;HUM15830027488237317;1_2ecbplus.xml;8;judge;judge
1;HUM15830027488237317;1_5ecbplus.xml;7;judge;judge
1;ACT15992166901097605;1_9ecbplus.xml;31;said;said
1;NEG15992290932861265;1_9ecbplus.xml;41;happy;happy
1;ACT15732906075350951;1_13ecbplus.xml;47;sentence;sentence
1;ACT15732906075350951;1_21ecbplus.xml;41;sentence;sentence
1;ACT15732906075350951;1_8ecbplus.xml;80;sentence;sentence
1;ACT15992931590941820;1_10ecbplus.xml;37;violation;violation
1;LOC15733332758669653;1_21ecbplus.xml;22;facility;facility
1;LOC15733332758669653;1_2ecbplus.xml;30;facility;facility
1;ACT16002245543779745;1_13ecbplus.xml;26;reported;reported
1;ACT16002245543779745;1_18ecbplus.xml;19;reports;reports
1;ACT15999827257696342;1_12ecbplus.xml;19;fooled;fooled
1;ACT16185583213296662;1_20ecbplus.xml;21;treatment;treatment
1;TIM15987156072088573;1_3ecbplus.xml;61;almost immediately afterward;almost immediately afterward
1;ACT15994889618782884;1_8ecbplus.xml;27;heads to;head to
1;LOC15986415595839818;1_2ecbplus.xml;72;court;court
1;LOC15986415595839818;1_3ecbplus.xml;59;court;court
1;LOC15986415595839818;1_4ecbplus.xml;21;court;court
1;LOC15986415595839818;1_5ecbplus.xml;59;court;court
1;LOC15986415595839818;1_7ecbplus.xml;27;court;court
1;ACT15736658441608935;1_1ecbplus.xml;32;signed;signed
1;ACT15995069244857307;1_8ecbplus.xml;34;received;received
1;ACT15986953544293338;1_3ecbplus.xml;33;named;named
1;NON15987123679152296;1_3ecbplus.xml;57;report;report
1;NEG15831435001924442;1_12ecbplus.xml;65;unlicensed;unlicensed
1;NEG15831435001924442;1_12ecbplus.xml;67;licensed;licensed
1;NEG15831435001924442;1_2ecbplus.xml;64;unlicensed;unlicensed
1;NEG15831435001924442;1_5ecbplus.xml;74;unlicensed;unlicensed
1;HUM16002409593260103;1_13ecbplus.xml;23;judge;judge
1;HUM16002409593260103;1_16ecbplus.xml;18;judge;judge
1;ACT15736267007519667;1_1ecbplus.xml;52;building;building
1;ACT15731894703034277;1_10ecbplus.xml;36;case;case
1;ACT15731894703034277;1_13ecbplus.xml;52;case;case
1;ACT15731894703034277;1_1ecbplus.xml;57;case;case
1;ACT15731894703034277;1_21ecbplus.xml;43;case;case
1;ACT15731894703034277;1_5ecbplus.xml;71;case;case
1;ACT15731894703034277;1_8ecbplus.xml;46;case;case
1;ACT15986997000982519;1_3ecbplus.xml;30;published;published
1;ACT15736526408529030;1_1ecbplus.xml;66;deal;deal
1;TIM15995640684091304;1_8ecbplus.xml;75;friday;friday
1;TIM16069925311619117;1_14ecbplus.xml;46;prior;prior
1;HUM16000401860948593;1_12ecbplus.xml;33;photogs;photogs
1;ACT15991696079997541;1_5ecbplus.xml;54;unknown;unknown
1;LOC15733512459860651;1_15ecbplus.xml;15;venue;venue
1;LOC15733512459860651;1_2ecbplus.xml;25;rehab facilities;rehab facilities
1;LOC15733512459860651;1_5ecbplus.xml;32;facilities;facilities
1;TIM16000561044371493;1_12ecbplus.xml;44;at the very moment;at the very moment
1;ACT16069684047430409;1_14ecbplus.xml;36;said;said
1;ACT15732703912085343;1_21ecbplus.xml;25;comply;comply
1;NON16000509932324484;1_12ecbplus.xml;57;gadgets;gadgets
1;ACT15995272019108150;1_8ecbplus.xml;78;said;said
1;ACT15732720866639549;1_21ecbplus.xml;44;drama;drama
1;ACT15732720866639549;1_8ecbplus.xml;44;drama;drama
1;HUM15997968596304373;1_11ecbplus.xml;10;staffer;staffer
1;HUM15997968596304373;1_15ecbplus.xml;33;member;member
1;HUM15997968596304373;1_19ecbplus.xml;56;staffer;staffer
1;ACT16002294838654016;1_13ecbplus.xml;16;saying;saying
1;ACT16002154014825032;1_13ecbplus.xml;17;quoting;quoting
1;ACT15986652379621537;1_3ecbplus.xml;39;finished;finished
1;TIM15993577423493063;1_10ecbplus.xml;19;on june 8;on june 8
1;ACT15997500909570535;1_11ecbplus.xml;26;sought;sought
1;ACT15995136463042907;1_8ecbplus.xml;41;spent;spent
1;ACT15995136463042907;1_8ecbplus.xml;42;served;served
1;TIM15988460245985696;1_4ecbplus.xml;46;this_morning;this_morning
1;TIM15988460245985696;1_8ecbplus.xml;45;thursday morning;thursday morning
1;ACT15732677478675981;1_16ecbplus.xml;12;chose;chose
1;ACT15732677478675981;1_21ecbplus.xml;29;choice;choice
1;ACT15732677478675981;1_2ecbplus.xml;47;choice;choice
1;ACT15732677478675981;1_5ecbplus.xml;68;choice;choice
1;LOC16025470405880671;1_15ecbplus.xml;16;rancho_mirage;rancho_mirage
1;TIM15734420322776695;1_6ecbplus.xml;6;fri . , may . 3 , 2013 11 : 45 am pdt;fri . , may . 3 , 2013 11 : 45 am pdt
1;NEG15830270022227625;1_2ecbplus.xml;60;entered;entered
1;NEG15830270022227625;1_8ecbplus.xml;82;checked into;check into
1;ACT15731460277214564;1_21ecbplus.xml;31;agreed;agreed
1;ACT15731460277214564;1_2ecbplus.xml;50;agreed;agreed
1;ACT16000001500992746;1_12ecbplus.xml;24;snapped;snapped
1;ACT15989760990829735;1_12ecbplus.xml;39;court hearing;court hearing
1;ACT15989760990829735;1_5ecbplus.xml;63;hearing;hearing
1;ACT15989760990829735;1_8ecbplus.xml;69;hearing;hearing
1;ACT15992749343646756;1_10ecbplus.xml;24;rear - ended;rear - ended
1;ACT15731832120127879;1_21ecbplus.xml;30;blindsided";blindsided"
1;NEG15733558397961388;1_21ecbplus.xml;38;happen;happen
1;NEG15733558397961388;1_5ecbplus.xml;69;happen;happen
1;ACT16068908704799932;1_14ecbplus.xml;29;interested;interested
1;TIM16069935931195512;1_14ecbplus.xml;44;five times;five times
1;HUM15733182573500964;1_12ecbplus.xml;7;prosecutor;prosecutor
1;HUM15733182573500964;1_13ecbplus.xml;29;prosecutors;prosecutors
1;HUM15733182573500964;1_13ecbplus.xml;38;them;them
1;HUM15733182573500964;1_13ecbplus.xml;57;he;he
1;HUM15733182573500964;1_21ecbplus.xml;12;prosecutor;prosecutor
1;HUM15733182573500964;1_2ecbplus.xml;53;prosecutor;prosecutor
1;HUM15733182573500964;1_5ecbplus.xml;17;prosecutor;prosecutor
1;HUM15733182573500964;1_8ecbplus.xml;11;prosecutor;prosecutor
1;LOC16071617192776639;1_19ecbplus.xml;64;courtroom;courtroom
1;TIM16070745693714158;1_18ecbplus.xml;29;wednesday night;wednesday night
1;ACT15731731385023077;1_21ecbplus.xml;26;arrival;arrival
1;ACT16001973974346190;1_13ecbplus.xml;12;given;given
1;HUM16069824318674606;1_14ecbplus.xml;18;everyone';everyone'
1;HUM16069824318674606;1_14ecbplus.xml;42;everyone;everyone
1;ACT15829963463443966;1_2ecbplus.xml;33;told;told
1;ACT15829963463443966;1_5ecbplus.xml;57;told;told
1;ACT15829963463443966;1_7ecbplus.xml;21;told;told
1;ACT15995170905193947;1_15ecbplus.xml;13;spent time;spend time
1;ACT15995170905193947;1_19ecbplus.xml;80;stay;stay
1;ACT15995170905193947;1_8ecbplus.xml;43;stay;stay
1;ACT16026462563100483;1_16ecbplus.xml;29;pending;pending
1;ACT16026462563100483;1_16ecbplus.xml;31;pending;pending
1;ACT15997518229598815;1_11ecbplus.xml;33;help;help
1;HUM15988030495138294;1_4ecbplus.xml;14;their;their
1;HUM15988030495138294;1_4ecbplus.xml;13;shits;shits
1;HUM15988030495138294;1_4ecbplus.xml;11;gnome;gnome
1;HUM15988030495138294;1_4ecbplus.xml;12;they;they
1;ACT15731960743446934;1_14ecbplus.xml;41;enter;enter
1;TIM15737506560464398;1_1ecbplus.xml;50;may;may
1;LOC15733411676952389;1_21ecbplus.xml;19;rehab facilities;rehab facilities
1;ACT15829728105731305;1_2ecbplus.xml;44;settling in;settle in
1;ACT15829728105731305;1_5ecbplus.xml;43;settling in;settle in
1;ACT16002037469094344;1_13ecbplus.xml;61;said;said
1;ACT16002037469094344;1_13ecbplus.xml;24;revealed;revealed
1;ACT15732858486692111;1_21ecbplus.xml;28;objected;objected
1;ACT15732858486692111;1_2ecbplus.xml;46;objected;objected
1;ACT15732858486692111;1_5ecbplus.xml;49;objected;objected
1;NEG16002509761057535;1_13ecbplus.xml;54;unclear;unclear
1;TIM15987171346344118;1_20ecbplus.xml;16;30 - day;30 - day
1;TIM15987171346344118;1_3ecbplus.xml;40;30 days';30 days'
1;TIM15988436785990721;1_14ecbplus.xml;28;in the morning;in the morning
1;TIM15988436785990721;1_4ecbplus.xml;34;around noon;around noon
1;TIM16000539644778242;1_12ecbplus.xml;60;a couple hours after;a couple hour after
1;HUM15736969418212999;1_1ecbplus.xml;22;access_hollywood;access_hollywood
1;HUM15736969418212999;1_1ecbplus.xml;31;access;access
1;HUM15736969418212999;1_1ecbplus.xml;27;access;access
1;TIM15737539387899295;1_10ecbplus.xml;20;90 - day;90 - day
1;TIM15737539387899295;1_13ecbplus.xml;58;a 90 - day;a 90 - day
1;TIM15737539387899295;1_13ecbplus.xml;21;90 - day;90 - day
1;TIM15737539387899295;1_14ecbplus.xml;49;a three - month;a three - month
1;TIM15737539387899295;1_15ecbplus.xml;25;90 - day;90 - day
1;TIM15737539387899295;1_1ecbplus.xml;38;90 - day;90 - day
1;TIM15737539387899295;1_3ecbplus.xml;41;90 - day;90 - day
1;TIM15737539387899295;1_7ecbplus.xml;24;90 days;90 days
1;TIM15737539387899295;1_8ecbplus.xml;84;the 90 days;the 90 days
1;NEG15995613334146024;1_8ecbplus.xml;81;say;say
1;ACT15999786899293080;1_12ecbplus.xml;22;chickening out;chicken out
1;ACT16070356575548012;1_18ecbplus.xml;16;made;made
1;ACT15999871982240287;1_12ecbplus.xml;75;on her way;on she way
1;ACT15992916565253818;1_10ecbplus.xml;17;violating;violating
1;ACT15992916565253818;1_19ecbplus.xml;46;violation;violation
1;ACT15992916565253818;1_8ecbplus.xml;72;violation;violation
1;ACT15992969576351641;1_10ecbplus.xml;23;comes;comes
1;ACT16070207914331817;1_18ecbplus.xml;50;smoking;smoking
1;ACT15987684772418723;1_4ecbplus.xml;36;jumped;jumped
1;LOC15734326865367655;1_10ecbplus.xml;49;at betty_ford;at betty_ford
1;LOC15734326865367655;1_10ecbplus.xml;11;betty_ford;betty_ford
1;LOC15734326865367655;1_10ecbplus.xml;42;the betty_ford center;the betty_ford center
1;LOC15734326865367655;1_10ecbplus.xml;3;betty_ford center;betty_ford center
1;LOC15734326865367655;1_11ecbplus.xml;11;california's betty_ford center rehab facility;california `_s betty ford facility
1;LOC15734326865367655;1_11ecbplus.xml;44;at the betty_ford center;at the betty_ford center
1;LOC15734326865367655;1_11ecbplus.xml;31;it's;it's
1;LOC15734326865367655;1_11ecbplus.xml;45;at betty_ford center;at betty_ford center
1;LOC15734326865367655;1_11ecbplus.xml;25;the same place;the same place
1;LOC15734326865367655;1_11ecbplus.xml;30;where;where
1;LOC15734326865367655;1_14ecbplus.xml;47;the betty_ford clinic in rancho_mirage , calif;the betty_ford clinic in rancho_mirage , calif
1;LOC15734326865367655;1_14ecbplus.xml;43;there;there
1;LOC15734326865367655;1_14ecbplus.xml;51;to betty_ford;to betty_ford
1;LOC15734326865367655;1_14ecbplus.xml;55;in betty_ford;in betty_ford
1;LOC15734326865367655;1_14ecbplus.xml;17;where;where
1;LOC15734326865367655;1_14ecbplus.xml;15;betty_ford rehab;betty_ford rehab
1;LOC15734326865367655;1_14ecbplus.xml;53;to betty_ford;to betty_ford
1;LOC15734326865367655;1_15ecbplus.xml;37;the betty_ford center;the betty_ford center
1;LOC15734326865367655;1_15ecbplus.xml;4;betty_ford;betty_ford
1;LOC15734326865367655;1_15ecbplus.xml;38;at the betty_ford center;at the betty_ford center
1;LOC15734326865367655;1_17ecbplus.xml;13;at betty_ford center;at betty_ford center
1;LOC15734326865367655;1_17ecbplus.xml;8;betty_ford center in rancho_mirage , calif .;betty_ford center in rancho_mirage , calif .
1;LOC15734326865367655;1_19ecbplus.xml;53;the famed betty_ford center;the famed betty_ford center
1;LOC15734326865367655;1_19ecbplus.xml;32;rehab center;rehab center
1;LOC15734326865367655;1_19ecbplus.xml;36;betty_ford center;betty_ford center
1;LOC15734326865367655;1_19ecbplus.xml;66;the betty_ford center in rancho_mirage , calif;the betty_ford center in rancho_mirage , calif
1;LOC15734326865367655;1_19ecbplus.xml;34;rehab facility;rehab facility
1;LOC15734326865367655;1_19ecbplus.xml;31;betty_ford clinic;betty_ford clinic
1;LOC15734326865367655;1_19ecbplus.xml;44;where;where
1;LOC15734326865367655;1_1ecbplus.xml;58;the betty_ford center;the betty_ford center
1;LOC15734326865367655;1_1ecbplus.xml;60;the betty_ford center;the betty_ford center
1;LOC15734326865367655;1_1ecbplus.xml;63;at betty_ford;at betty_ford
1;LOC15734326865367655;1_1ecbplus.xml;62;at the betty_ford center;at the betty_ford center
1;LOC15734326865367655;1_1ecbplus.xml;14;betty_ford;betty_ford
1;LOC15734326865367655;1_20ecbplus.xml;12;betty_ford treatment center in palm_springs;betty_ford treatment center in palm_springs
1;LOC15734326865367655;1_20ecbplus.xml;26;of betty_ford treatment center;of betty_ford treatment center
1;LOC15734326865367655;1_3ecbplus.xml;55;the betty_ford centre;the betty_ford centre
1;LOC15734326865367655;1_3ecbplus.xml;52;the_palm springs rehab centre;the_palm springs rehab centre
1;LOC15734326865367655;1_3ecbplus.xml;44;there;there
1;LOC15734326865367655;1_3ecbplus.xml;38;where;where
1;LOC15734326865367655;1_3ecbplus.xml;49;the betty_ford centre;the betty_ford centre
1;LOC15734326865367655;1_3ecbplus.xml;46;the renowned facilities;the renowned facilities
1;LOC15734326865367655;1_3ecbplus.xml;20;rehab;rehab
1;LOC15734326865367655;1_3ecbplus.xml;47;the betty_ford centre;the betty_ford centre
1;LOC15734326865367655;1_3ecbplus.xml;37;place;place
1;LOC15734326865367655;1_6ecbplus.xml;3;betty_ford center in rancho_mirage , calif;betty_ford center in rancho_mirage , calif
1;LOC15734326865367655;1_6ecbplus.xml;13;at betty_ford center;at betty_ford center
1;LOC15734326865367655;1_8ecbplus.xml;51;the new facility;the new facility
1;LOC15734326865367655;1_8ecbplus.xml;55;at betty_ford;at betty_ford
1;LOC15734326865367655;1_8ecbplus.xml;53;the betty_ford center in rancho_mirage , calif;the betty_ford center in rancho_mirage , calif
1;LOC15734326865367655;1_8ecbplus.xml;57;the_treatment center;the_treatment center
1;LOC15734326865367655;1_8ecbplus.xml;70;a different rehab;a different rehab
1;LOC15734326865367655;1_8ecbplus.xml;52;a rehab facility;a rehab facility
1;LOC15734326865367655;1_8ecbplus.xml;58;there;there
1;LOC15734326865367655;1_8ecbplus.xml;56;at betty_ford;at betty_ford
1;LOC15734326865367655;1_9ecbplus.xml;11;betty_ford center in rancho_mirage;betty_ford center in rancho_mirage
1;LOC15734326865367655;1_9ecbplus.xml;12;betty_ford;betty_ford
1;ACT16000240509201075;1_12ecbplus.xml;29;told;told
1;ACT15829636653183902;1_2ecbplus.xml;40;perform;perform
1;ACT15829636653183902;1_5ecbplus.xml;40;perform;perform
1;HUM16000348956995586;1_12ecbplus.xml;49;the_post;the_post
1;ACT15736880201420243;1_1ecbplus.xml;40;spoke;spoke
1;ACT16026425035089169;1_16ecbplus.xml;14;approved;approved
1;NON15993524874813320;1_10ecbplus.xml;25;truck;truck
1;TIM16071642966479102;1_19ecbplus.xml;63;many;many
1;HUM15737106999434470;1_1ecbplus.xml;24;spokesperson;spokesperson
1;NON15988383453989184;1_4ecbplus.xml;62;eyes;eyes
1;ACT16070567787265306;1_18ecbplus.xml;20;says;says
1;LOC15988246822068395;1_4ecbplus.xml;24;fountain_valley , ca;fountain_valley , ca
1;LOC15733539181242903;1_12ecbplus.xml;72;bosom;bosom
1;LOC15733539181242903;1_21ecbplus.xml;47;bosom;bosom
1;LOC15733539181242903;1_2ecbplus.xml;66;bosom;bosom
1;LOC15733539181242903;1_4ecbplus.xml;66;bosom;bosom
1;LOC15733539181242903;1_5ecbplus.xml;73;bosom;bosom
1;LOC15993283945522268;1_10ecbplus.xml;38;on pacific_coast highway;on pacific_coast highway
1;ACT15986681471021312;1_1ecbplus.xml;21;moving;moving
1;ACT15986681471021312;1_1ecbplus.xml;41;move;move
1;ACT15986681471021312;1_1ecbplus.xml;35;transfer;transfer
1;ACT15986681471021312;1_1ecbplus.xml;19;checks into;checks into
1;ACT15986681471021312;1_20ecbplus.xml;8;into;into
1;ACT15986681471021312;1_20ecbplus.xml;10;checked - in;check - in
1;ACT15986681471021312;1_3ecbplus.xml;36;committing;committing
1;ACT15986681471021312;1_3ecbplus.xml;23;check into;check into
1;ACT15986681471021312;1_3ecbplus.xml;25;gone;gone
1;TIM15733588914053268;1_21ecbplus.xml;1;may 2 , 2013 12 : 50 pm;may 2 , 2013 12 : 50 pm
1;ACT15987741405591422;1_4ecbplus.xml;30;lie;lie
1;ACT15987741405591422;1_4ecbplus.xml;60;did;did
1;ACT16025226145882826;1_15ecbplus.xml;9;negotiated;negotiated
1;ACT16071282205984746;1_19ecbplus.xml;21;avoided;avoided
1;ACT15997767839183902;1_11ecbplus.xml;36;whereabouts;whereabouts
1;ACT15732877992804405;1_13ecbplus.xml;30;placement;placement
1;ACT15732877992804405;1_5ecbplus.xml;66;placement;placement
1;HUM15733047695318433;1_12ecbplus.xml;8;lawyer;lawyer
1;HUM15733047695318433;1_12ecbplus.xml;71;lawyer;lawyer
1;HUM15733047695318433;1_12ecbplus.xml;10;mark heller;mark heller
1;HUM15733047695318433;1_13ecbplus.xml;60;lawyer;lawyer
1;HUM15733047695318433;1_13ecbplus.xml;27;mark heller;mark heller
1;HUM15733047695318433;1_13ecbplus.xml;22;lawyer;lawyer
1;HUM15733047695318433;1_15ecbplus.xml;23;lawyer;lawyer
1;HUM15733047695318433;1_18ecbplus.xml;49;lawyer;lawyer
1;HUM15733047695318433;1_18ecbplus.xml;24;mark heller;mark heller
1;HUM15733047695318433;1_18ecbplus.xml;53;lawyer mark heller;lawyer mark heller
1;HUM15733047695318433;1_21ecbplus.xml;11;heller;heller
1;HUM15733047695318433;1_21ecbplus.xml;15;heller;heller
1;HUM15733047695318433;1_21ecbplus.xml;2;lawyer;lawyer
1;HUM15733047695318433;1_2ecbplus.xml;18;heller;heller
1;HUM15733047695318433;1_2ecbplus.xml;9;mark jay heller;mark jay heller
1;HUM15733047695318433;1_2ecbplus.xml;2;lawyer;lawyer
1;HUM15733047695318433;1_2ecbplus.xml;11;heller;heller
1;HUM15733047695318433;1_2ecbplus.xml;14;attorney;attorney
1;HUM15733047695318433;1_2ecbplus.xml;5;attorney;attorney
1;HUM15733047695318433;1_4ecbplus.xml;72;lawyer mark heller;lawyer mark heller
1;HUM15733047695318433;1_4ecbplus.xml;17;he;he
1;HUM15733047695318433;1_5ecbplus.xml;10;mark jay heller;mark jay heller
1;HUM15733047695318433;1_5ecbplus.xml;1;lawyer;lawyer
1;HUM15733047695318433;1_5ecbplus.xml;16;heller;heller
1;HUM15733047695318433;1_5ecbplus.xml;5;attorney;attorney
1;HUM15733047695318433;1_5ecbplus.xml;21;attorney;attorney
1;HUM15733047695318433;1_7ecbplus.xml;31;attorney mark jay heller;attorney mark jay heller
1;HUM15733047695318433;1_7ecbplus.xml;3;lawyer;lawyer
1;HUM15733047695318433;1_8ecbplus.xml;7;heller;heller
1;HUM15733047695318433;1_8ecbplus.xml;4;mark jay heller;mark jay heller
1;ACT15997476525794688;1_11ecbplus.xml;40;altercation;altercation
1;ACT15997476525794688;1_19ecbplus.xml;55;attacking;attacking
1;HUM16069777087388471;1_14ecbplus.xml;58;court;court
1;HUM16069777087388471;1_7ecbplus.xml;10;court;court
1;ACT15732766174435569;1_10ecbplus.xml;44;driving;driving
1;ACT15732766174435569;1_21ecbplus.xml;42;driving;driving
1;ACT15732766174435569;1_5ecbplus.xml;72;driving;driving
1;HUM15829977106103480;1_14ecbplus.xml;34;tmz . com;tmz . com
1;HUM15829977106103480;1_15ecbplus.xml;22;tmz . com;tmz . com
1;HUM15829977106103480;1_20ecbplus.xml;19;tmz;tmz
1;HUM15829977106103480;1_2ecbplus.xml;57;tmz;tmz
1;HUM15829977106103480;1_3ecbplus.xml;18;tmz;tmz
1;HUM15829977106103480;1_5ecbplus.xml;64;tmz;tmz
1;HUM15829977106103480;1_8ecbplus.xml;77;tmz;tmz
1;HUM15829977106103480;1_9ecbplus.xml;29;tmz;tmz
1;ACT15988006077931721;1_4ecbplus.xml;58;should;should
1;ACT15987990292781297;1_4ecbplus.xml;67;shifty;shifty
1;ACT16002321655727728;1_13ecbplus.xml;20;says;says
1;ACT16002321655727728;1_18ecbplus.xml;18;told;told
1;ACT15736700251185985;1_10ecbplus.xml;22;stay;stay
1;ACT15736700251185985;1_10ecbplus.xml;51;stay;stay
1;ACT15736700251185985;1_11ecbplus.xml;41;rehab;rehab
1;ACT15736700251185985;1_11ecbplus.xml;42;rehab;rehab
1;ACT15736700251185985;1_13ecbplus.xml;31;stint;stint
1;ACT15736700251185985;1_13ecbplus.xml;32;stint;stint
1;ACT15736700251185985;1_14ecbplus.xml;62;in rehab;in rehab
1;ACT15736700251185985;1_14ecbplus.xml;63;a rehab facility;a rehab facility
1;ACT15736700251185985;1_15ecbplus.xml;26;treatment;treatment
1;ACT15736700251185985;1_16ecbplus.xml;33;rehab;rehab
1;ACT15736700251185985;1_16ecbplus.xml;34;rehab;rehab
1;ACT15736700251185985;1_17ecbplus.xml;9;rehab;rehab
1;ACT15736700251185985;1_19ecbplus.xml;43;treatment;treatment
1;ACT15736700251185985;1_1ecbplus.xml;39;rehab;rehab
1;ACT15736700251185985;1_21ecbplus.xml;49;rehab;rehab
